	feature	weigth
0	eth_status	-1.1708639868226172
1	cru_floss_splchk	0.9901747211408068
2	cru_udhr	0.9505628211780162
3	in_omniglot	1.0271324608625243
4	uriel_feats	1.0330150714677284
5	in_leipzig_corpora	1.0576605561031784
6	endangered_lex	0.8597753258156091
7	intercept	-2.105142087641327
