	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
kak_____________A	0.9364681454969171	0.8946671170745849	0.8530566648887549	0.9077964990293361	0.9002992728888057	0.86452835848805	0.8407203122266377	0.8327080056605503	0.843076616987292	0.863776776920164	0.9042405321796221	0.8879776627325037	0.89670666298143	0.8520176349671078	0.8717595049010683	0.834312197565903	0.8588757989291749	0.9213944354082085	0.9139478803150471	0.8584817568833156
kaj_____________A	0.9364681454969171	0.8946671170745849	0.8232441982983346	0.8905716045837894	0.9002992728888057	0.8452247525001446	0.8144427423258166	0.7992901540090742	0.6773146610496226	0.8412282429891488	0.9042405321796221	0.7457931566187759	0.89670666298143	0.8520176349671078	0.8717595049010683	0.7969522947676966	0.8342780910647865	0.9213944354082085	0.9139478803150471	0.8309495903131782
kai_____________A	0.9430883809413442	0.9073550412826132	0.8451684869063865	0.9049004215124528	0.9099102431774153	0.8640921931386367	0.8377935488345281	0.8274099437507783	0.8426360531089482	0.8655775265130274	0.9159094672267158	0.8848445012068079	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.8260803894343625	0.8534255533332	0.9283582240418352	0.9209863629698043	0.8546197868836863
kah_____________A	0.9307881468696784	0.9073550412826132	0.8754796251639869	0.9056673387898823	0.8909249249553093	0.8837774556648796	0.8645761480568867	0.8610074787090809	0.869651332062693	0.8878320332469748	0.9006916200118293	0.9062087458956182	0.886616714672889	0.8682613107222225	0.8864403013793003	0.8634627636093753	0.8574572717575946	0.9128567368352096	0.9019426635945602	0.8821551160468767
kao_____________A	0.8190001866456336	0.8946671170745849	0.5094962353809162	0.7908971969498952	0.7266059503930204	0.839266631872026	0.6813451302921945	0.7887901055173618	0.8076486126542931	0.8341996438223851	0.8919047984495332	0.8597818520888713	0.8801158371808804	0.8520176349671078	0.8717595049010683	0.48967259868244695	0.8061279736937814	0.9092663042298414	0.8991954459349719	0.670236938667379
kan_____________A	0.32903428809468516	0.07321708390803283	0.09399557607689835	0.03520655441093712	0.16570653759948595	0.0831536503601562	0.09452175039642974	0.08845380398088631	0.12793243503332108	0.22942760090398218	0.08871069009289756	0.10307766163428356	0.11112381028494411	0.2647247499548915	0.4289509281657531	0.09719711964333233	0.04989021914747371	0.16111408579616493	0.09731913181955576	0.17166947932201837
kam_____________A	0.8726917080908727	0.8946671170745849	0.7941288271992958	0.7620994604524847	0.6092124762784816	0.5452692551895829	0.5675611609738977	0.7669187131157725	0.5212282158765511	0.8196097257385305	0.6341374276286109	0.48082643161281347	0.5517621198463041	0.4169481696854551	0.6834856188299454	0.7602731828875797	0.684427358279279	0.5978051270798076	0.49883523736561663	0.5918619069788511
kal_____________A	0.1429262983676901	0.19066553238207284	0.1307518503860985	0.09691044864192233	0.02328945250701464	0.11895650776742184	0.09943734490462708	0.381937619503368	0.11106474290392421	0.12884430600849783	0.0675521053240491	0.11508966801843024	0.09937461560810257	0.11839166154580538	0.17204812633299826	0.13944788643565775	0.0672746920686822	0.09100181209092051	0.053026324534346636	0.1901740877146516
kas_____________A	0.24989233203269545	0.55017457601367	0.1290084394457337	0.3860691071435277	0.3002856728254658	0.5656135644922602	0.44212549454699723	0.7369687560355709	0.761212047464716	0.408242420163619	0.6025130409066158	0.6812702466098957	0.7555056295045325	0.8341536474394684	0.49760630516871585	0.4143959771317347	0.17470638114938863	0.5716977003923254	0.7895992083713833	0.6068933845953397
kaq_____________A	0.9087398070306436	0.9186535967026802	0.9162349188183221	0.9040710485096607	0.8566300164999318	0.9153731414244952	0.9049736732524238	0.9085467496610988	0.8297137072735641	0.9237727140410185	0.8788430483347416	0.9366003109629217	0.8487237411042149	0.8829668734118735	0.8996339528754261	0.913365276504918	0.8597213138045715	0.8832827921290399	0.8627535161445916	0.921463668932245
