	feature	weigth
0	L2	-0.7614100510463443
1	L1	0.06004584151375491
2	endangered_aggregated_status	-0.39008764285591
3	eth_status	-0.21311958013487237
4	cru_watchtower	0.06592288294225497
5	cru_udhr	0.2749049395763697
6	office13_if_pack	-0.7124103780346646
7	firefox_lpack	0.7427751579544773
8	wp_inc	-0.1640485402622303
9	uriel_feats	1.0789773801791533
10	on_bible_org	0.2020909332443248
11	in_leipzig_corpora	0.5133633338696509
12	treetagger	-0.064442937956954
13	intercept	-0.534733103604522
