	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
ymr_____________A	0.022432192482968138	0.023686932027397346	0.01251399677569456	0.016124535537411187	0.029052568390130713	0.014510719258216053	0.017739716828174653	0.021011860227197598	0.02835500163647534	0.017434313787172816	0.019578712341688762	0.027034774544087113	0.015915788898572546	0.030311626468730833	0.02141015775863497	0.010082093870723466	0.016828412181731766	0.0400261093781238	0.01463017074577255	0.027337680967529584
ymx_____________A	0.017325293384449388	0.01845650471855889	0.011458603490869365	0.011786652157651229	0.019376089626654158	0.01366917628649987	0.015791587108158527	0.01698846582263094	0.018603197928062816	0.013360204106912603	0.018263346333661733	0.0251178670442029	0.015195853659022669	0.02822335644136598	0.019821856965085788	0.009736723277848807	0.01586734966303251	0.027712352779437843	0.01201491992966472	0.02566046278729381
ymz_____________A	0.017851107822181276	0.01904289528200363	0.011544871033439846	0.012354092724749077	0.020937704532953176	0.013613887236591776	0.01596327614158373	0.017506685791790957	0.019843841116514275	0.013758663135244119	0.018193431645193832	0.025020968865639637	0.015130203431640763	0.028119774759561064	0.019749217728392363	0.009709396927204033	0.01581297990423544	0.02934503401833811	0.01233575574069928	0.02554628752505695
yma_____________R	0.01631207457176594	0.01699717934115406	0.01198891786499856	0.011899428549783642	0.01773668698011987	0.011616371027752285	0.01301760996972752	0.016190362620037792	0.028836751023350694	0.01497943974406596	0.02054862424712682	0.020564926899985812	0.013856074218539547	0.021210872903307827	0.017522890761792673	0.011509295132459683	0.012593996777330717	0.024720670963727254	0.011213171682386922	0.023348641971589333
ymc_____________A	0.02017565651973742	0.03087376713838934	0.01972931224963049	0.020295884603422947	0.02464434223714973	0.018348316215878412	0.017634349204451377	0.02538830310030806	0.047123255979026134	0.021539050859006068	0.03354740159130979	0.03827274245408872	0.019975807491044762	0.03110979223414811	0.028551119424303214	0.016686359497258156	0.017272786711805238	0.03498588508575124	0.01365793818245464	0.037526570228982335
ymb_____________A	0.016422503729123725	0.017523781543193086	0.010937442335977127	0.011231936010320237	0.018623173955730515	0.012808895622083039	0.015179842655421206	0.016020852656773707	0.017165933432075068	0.01277172970077119	0.017145155476099263	0.02357943195424405	0.014181435729238795	0.026537664239323105	0.018663365060339263	0.009298479044689155	0.015012653240651706	0.02646219149367768	0.011633920931327837	0.023870052276283273
yme_____________A	0.013501362642260178	0.011398740249176203	0.007884757874704815	0.007111260241891627	0.011305095470957134	0.01050447142060417	0.01046087336359074	0.010129508505215497	0.009215779872013939	0.007853607722448199	0.010753630172661687	0.01428076582438575	0.011859034694599015	0.015573498671428255	0.011382087624106977	0.009042664622905218	0.010210781285899475	0.02298268300436125	0.00972152192447989	0.01477609451452709
ymd_____________A	0.0178328170932811	0.019039409228021508	0.01149650226514264	0.012351582363476131	0.021094247205688622	0.013519313941983028	0.01611807946409807	0.017447593529909735	0.019574002886082152	0.013966495161844153	0.018177508561910596	0.025061723381749557	0.014885846201738141	0.02818218892021891	0.019847189661797496	0.009626922474124356	0.015780907143817354	0.02989134166085256	0.012449485216856801	0.02531540038810408
ymg_____________A	0.02272473781820452	0.024037946995356475	0.012664160297852807	0.01635134783026875	0.029597661561484724	0.014703363784160116	0.017932305639694068	0.021306879614341672	0.02885575478051929	0.017635779610127758	0.019824369016523236	0.027368605467587286	0.016143728989206536	0.03065643242974224	0.02166239879191547	0.010174146949113672	0.017018083956970596	0.04072282932466024	0.014775494018316718	0.027734272946311346
ymi_____________A	0.017133283288399383	0.01828762192866767	0.011136616208184506	0.011894497728897096	0.020245556191508644	0.01296660756750778	0.015478186482109994	0.016741748480353754	0.01867337468446343	0.013286081311782253	0.017355012037228876	0.023866411659827433	0.014366290994609615	0.026858511312751413	0.018880309718715734	0.009380919258509958	0.015170759405599544	0.028260080249414475	0.012024587299460045	0.02420045077000686
