	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
fiw_____________A	0.028837621315221253	0.031030346561682125	0.03086484746006844	0.033518457640142246	0.014013199891233402	0.026472527349220648	0.02511298187862075	0.015192315498649477	0.013308449690991372	0.01201060361282052	0.031015098190123644	0.04130006408036176	0.019056688607765188	0.025166465046923756	0.026773505765184422	0.022579612399670903	0.022193130987721885	0.02324212928388632	0.018118822339189874	0.02663572016302587
fit_____________A	0.034718777947976405	0.036979792627167385	0.03407761455448577	0.045235332455482634	0.01903078641786731	0.03140754624156833	0.02354693812704129	0.016920027276950217	0.016725640624702973	0.015029507074419057	0.031944854103598874	0.05229592014746689	0.024150820609952797	0.023572410235244756	0.03177846352505889	0.029358800129850777	0.023672571979711888	0.023306429914557565	0.021613083322751605	0.029932032661800768
fiz_____________R	0.02395136719565283	0.025346658743044988	0.02322963640888098	0.025134274086953883	0.012344474191546885	0.022594684505067773	0.02222682069238925	0.012842702616928652	0.009056446553138352	0.00966519009072291	0.022548757277183754	0.028463642038516593	0.01423706801212781	0.02106654678336522	0.01991601679029602	0.018081823833874612	0.019221407599619284	0.020190021652867006	0.015238357261653455	0.020722382151220745
fia_____________A	0.028990778047385524	0.05875990392716328	0.036881686735002014	0.038892805241250605	0.014506954035136091	0.04103066521043789	0.02661289637846729	0.01630846984481426	0.021691843348237146	0.013612134266589174	0.038878548705094225	0.048892794128979365	0.023440022658074284	0.02512971601798185	0.03328667853333437	0.04721526813631769	0.026700874166836787	0.02307915530344732	0.03577891524596384	0.026697216732785013
fie_____________A	0.02989362668462818	0.033292105867035016	0.03523490935118104	0.03779036706618103	0.014571691411938367	0.02588189187406256	0.02634377991473803	0.01611825200482418	0.015375989569413133	0.01320829986998924	0.03643805389328147	0.04766466529025107	0.021995798250866644	0.025984184057768412	0.031138291915992402	0.02466772680021625	0.02214367201550218	0.023761679493193015	0.019414756954967104	0.02772656083799747
fij_____________A	0.38132490440937145	0.4907313538994389	0.07973197418850737	0.40790058342040203	0.29491700421242734	0.6325874625818164	0.5703069670361299	0.2110973511260567	0.8394105209097977	0.6845467043258198	0.48843876558414573	0.6277934875976493	0.5045970499419791	0.10993138736489677	0.10142262022387354	0.3292812223963025	0.6696863645137572	0.6194471399841464	0.6346964562786906	0.544965574375993
fin_____________A	0.7230707969770294	0.7729057596074098	0.3969312260652848	0.7239358160863443	0.8817141760113459	0.9331358670843044	0.8124497524031666	0.6963819923575981	0.6275411721907945	0.7812217521206135	0.7749686241398637	0.8218334995487043	0.5871552717239855	0.8722215531280523	0.8625852236516024	0.8552741600907318	0.8289644958757799	0.922853682957848	0.8595681715296078	0.9167516573185595
fil_____________A	0.10462646089290432	0.06194008281813608	0.041268836177784686	0.03513427761490051	0.07223436913739718	0.11785112555689566	0.017762278150771447	0.034149191040282315	0.020829627365971073	0.007666529336705528	0.026632059355550523	0.05669356703131837	0.02272818216529378	0.046787857720357165	0.058508466774947865	0.11910845676604985	0.07599846409990263	0.03930104177932284	0.020974934187861536	0.09979665102148864
tqq_____________A	0.0222237807801421	0.022361038596188664	0.02687094268925633	0.03767276670091931	0.014558003716475303	0.025912202564330165	0.026312744137016782	0.016096432793980146	0.013119623016316731	0.013176281896673761	0.023232328538849743	0.04352974992411702	0.015535544063776252	0.019296130444663953	0.027800292163200124	0.019812368359479728	0.022149023959885585	0.017991873801020502	0.01546963979145842	0.01824735168510089
tch_____________A	0.02855142698989273	0.0321169322324311	0.03302026147436093	0.035313752393312144	0.01410263808253475	0.024874252933025198	0.025673628671412204	0.0156597145132409	0.014500368000432317	0.01262912744459616	0.03381468333335549	0.04372082978838826	0.02088239256315287	0.024897525838919306	0.029410633061023577	0.023474708381136338	0.021459645414296676	0.02286796621664898	0.018652921307962225	0.026501247377737767
