	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
hmo_____________A	0.7196682022669614	0.7387690927977039	0.7080160695482121	0.6766070495446018	0.50416750151998	0.41434212319867	0.7209122936080373	0.6727251998478059	0.292180372234098	0.6791554739791849	0.7549278211832486	0.5920943364552937	0.7063317829271635	0.6683749609252954	0.7151154914033143	0.5468643093496712	0.6917118947656511	0.6724911761710131	0.7634023323719442	0.3967547424453268
hmh_____________A	0.17940387128542443	0.2433381711927112	0.19035277286124722	0.1430980045117515	0.12249021117175098	0.21397705732301045	0.14131707413394048	0.1676021920743933	0.14196265309077588	0.16696649173384745	0.22139657507314925	0.20764055558304764	0.23925939908506552	0.20267161960772168	0.1916688468434244	0.1692391353645362	0.14793115588858777	0.17373246858736047	0.1827575673103534	0.22702373467639925
bln_____________A	0.16779915023975286	0.22940357451733953	0.18241107839557055	0.13419231343467675	0.11622169126727487	0.19949980402183773	0.13508721829769696	0.1573076092500936	0.13878913370229928	0.1578533891264019	0.2133902476814245	0.19469041976847407	0.226614531417794	0.18983614864165735	0.18162857826685208	0.1597371707518871	0.14923396291938928	0.16441583105202603	0.174016784669752	0.20998697716494039
hmj_____________A	0.18213156637411898	0.2486264929668259	0.19426617091291917	0.14563268799912413	0.12415102858732235	0.22423314950245285	0.14482463861218925	0.1732244557009364	0.1478332520045236	0.17018329478139957	0.22637766714829782	0.21319046509430026	0.24667040146590424	0.20417245754769056	0.19632142981602282	0.1726889500749193	0.1528635646622085	0.17796923542158302	0.18487315106165395	0.23595493847544116
hmk_____________A	0.3849269854600554	0.47338723538991856	0.31676927577975605	0.30715688240399563	0.23252551226488077	0.4820563887181178	0.2488849055084103	0.3608988273858079	0.34325047076279847	0.3257935980404944	0.35087341056476395	0.43417385876814907	0.4536534554396891	0.4175742411624376	0.3632215575520559	0.3374478646091388	0.2696615287334446	0.33796633317056396	0.32727224844625263	0.5291734748890021
hmd_____________A	0.15127149544585852	0.2054473279093753	0.16669513193499896	0.12072095981516615	0.10681498375517541	0.1755558106425511	0.12236060591971971	0.13721161108340219	0.11745003939434016	0.14272973594850835	0.1957684936109658	0.17163929325451507	0.2004455339131999	0.17407615749174538	0.16303729376832454	0.1439104768212587	0.1322161455701252	0.14735717746982913	0.16095121347809616	0.17734051094541248
hme_____________A	0.19893172548324664	0.2664274115722126	0.20329948180011578	0.15811543519991555	0.1329413136760527	0.23829427949548948	0.15156987782177062	0.18490046331508647	0.1600351496048742	0.18214693147817207	0.23441929551011947	0.22929346154515928	0.26014100608416285	0.22416547435563564	0.20828131156993906	0.18510853085576598	0.1601453628213278	0.1892305379162967	0.1972094332417005	0.25575042521151264
hmf_____________A	0.3733939504434243	0.4558798126377345	0.3059132146817531	0.2963727456253431	0.22578226009903793	0.44837391046402536	0.23721845182049828	0.3401519333881109	0.33415540416436756	0.3141958023572876	0.33681104984541244	0.4155047085118149	0.4310758114723821	0.41033364565823605	0.3475858924388345	0.3245079113210043	0.2665982011079501	0.3230754947123293	0.31879310677281103	0.501514079762619
hmg_____________A	0.1764033579179528	0.239750902626551	0.18831841482722325	0.140794275458688	0.12087413408219477	0.2102351701661555	0.13971694744877988	0.1649417304333474	0.13921669036485018	0.164617380030877	0.21934705231653337	0.20429812032283753	0.23600757641144346	0.1993573333055722	0.18908565697200921	0.16678792242252768	0.14603836070032783	0.17133183516365327	0.18050935117201627	0.2226145628285
hma_____________A	0.20390327470287567	0.2719529288922884	0.20652122674204051	0.16194680766070801	0.13558664233037826	0.24433961262169074	0.1541400510091864	0.18930112042353928	0.16469017445681441	0.1859849610177762	0.23765486573728642	0.2347785381130119	0.26538333858730223	0.22961642889644301	0.2124596924637961	0.1891134530715713	0.16322968235159957	0.19314478195933657	0.20055644977179612	0.26306346959426097
hmb_____________A	0.1887739122178403	0.20770754906552058	0.16276688932460662	0.10540003177292206	0.09916486745884798	0.1948211031357729	0.11413053237581522	0.15265926672977878	0.11851206240159094	0.18627368621535564	0.19766765476872877	0.2200513485704977	0.23968999219306758	0.21498640891352178	0.24713094381777528	0.15460824287648336	0.1400164023426214	0.1653527842713588	0.1483583155367358	0.22381989274013586
hmc_____________A	0.18400279533562294	0.24881563134242798	0.19344643035405176	0.1466306722336805	0.12496140323728509	0.21970992934797573	0.14375606305167618	0.17167839624725972	0.14618769695772418	0.17055790767115808	0.2245115448380021	0.21275554245348563	0.24422044034670545	0.2077454316659243	0.19561159919509674	0.17298906209330966	0.15082337290287173	0.17740140694061077	0.18618837560169593	0.23378565517501262
tja_____________A	0.20451262115044402	0.27294668905649877	0.2069141913890616	0.16241666642571514	0.13591051447834368	0.2452292318769446	0.1544540570787667	0.1898404342487526	0.1652621907173616	0.1864547053239612	0.2380493874104949	0.2354500651875789	0.26602391068664705	0.23028394403578592	0.21297050167372916	0.18962045325074176	0.16360709840541587	0.19362374350493283	0.20128783581561596	0.263959577075938
